Statement,Label
Crystal_Bowersox Male,FALSE
Josephine_Foster Male,FALSE
Kitty_Wells Male,FALSE
Rita_Coolidge Male,FALSE
Skeeter_Davis Male,FALSE
Toni_Childs Male,FALSE
Melissa_Etheridge Male,FALSE
Willow_Smith Male,FALSE
Paul_Kantner Female,FALSE
Soraya Male,FALSE
Harry_Nilsson Female,FALSE
Kathleen_York Male,FALSE
Kiely_Williams Male,FALSE
Lesley_Gore Male,FALSE
Loretta_Lynn Male,FALSE
Betty_Davis Male,FALSE
Kelis Male,FALSE
Sophie_Hawkins Male,FALSE
Aaron_Carter Female,FALSE
Jonathan_Davis Female,FALSE
Jack_White Female,FALSE
Hope_Sandoval Male,FALSE
Jackie_DeShannon Male,FALSE
Joanna_Pacitti Male,FALSE
Kimya_Dawson Male,FALSE
Kina_Grannis Male,FALSE
Lisa_Germano Male,FALSE
Terra_Naomi Male,FALSE
Tionne_Watkins Male,FALSE
Tracie_Spencer Male,FALSE
Truth_Hurts Male,FALSE
Yolanda_Adams Male,FALSE
Meiko Male,FALSE
Sky_Ferreira Male,FALSE
Jerry_Lewis Female,FALSE
Myles_Kennedy Female,FALSE
Sam_Cooke Female,FALSE
Sam_Phillips Male,FALSE
Jack_Johnson Female,FALSE
Maria_McKee Male,FALSE
Paul_Stanley Female,FALSE
Lissie Male,FALSE
Charlotte_Martin Male,FALSE
Chrisette_Michele Male,FALSE
Karla_Bonoff Male,FALSE
Madeleine_Peyroux Male,FALSE
Vonda_Shepard Male,FALSE
Jim_Steinman Female,FALSE
Richie_Sambora Female,FALSE
Trent_Reznor Female,FALSE
Maria_Taylor Male,FALSE
Lauren_Alaina Male,FALSE
Chris_Cornell Female,FALSE
Joe_Dassin Female,FALSE
Holly_Williams Male,FALSE
Brisa_RochÃ© Male,FALSE
Inara_George Male,FALSE
Judee_Sill Male,FALSE
Katelyn_Tarver Male,FALSE
Porcelain_Black Male,FALSE
Susanna_Hoffs Male,FALSE
Darren_Criss Female,FALSE
Greyson_Chance Female,FALSE
Tom_Morello Female,FALSE
Allison_Balson Male,FALSE
Bebe_Buell Male,FALSE
Jordan_Pruitt Male,FALSE
Sharon_Sheeley Male,FALSE
Cheyenne_Kimball Male,FALSE
Corey_Taylor Female,FALSE
Tom_Verlaine Female,FALSE
Chad_Brock Female,FALSE
Jesse_Michaels Female,FALSE
Charlie_Wilson Female,FALSE
Tony_Joe_White Female,FALSE
Darryl_Worley Female,FALSE
David_Blue Female,FALSE
Jamika_Ajalon Male,FALSE
James_McMurtry Female,FALSE
Norman_Greenbaum Female,FALSE
Cal_Smith Female,FALSE
Claudine_Clark Male,FALSE
Cody_Chesnutt Female,FALSE
David_Nail Female,FALSE
Deborah_Coleman Male,FALSE
Greg_Laswell Female,FALSE
MC_Jin Female,FALSE
Paul_Stookey Female,FALSE
Ryan_Cabrera Female,FALSE
David_Houston Female,FALSE
Memphis_Slim Female,FALSE
David_Ball Female,FALSE
Gary_Walker Female,FALSE
Hunter_Hayes Female,FALSE
Gene_McDaniels Female,FALSE
Sir_Mix-a-Lot Female,FALSE
Brendon_Urie Female,FALSE
Dale_Watson Female,FALSE
Bryan_White Female,FALSE
Carl_Carlton Female,FALSE
Carolyne_Mas Male,FALSE
Buell_Kazee Female,FALSE
Neal_Casal Female,FALSE
Wade_Hayes Female,FALSE
Chris_Cacavas Female,FALSE
Colonel_Abrams Female,FALSE
Mark_Eitzel Female,FALSE
Charles_Hamilton Female,FALSE
Ernie_Maresca Female,FALSE
Mark_Linkous Female,FALSE
MIKHAÃ‰L Female,FALSE
Luther_Ingram Female,FALSE
Colt_Ford Female,FALSE
Curtis_Salgado Female,FALSE
Dave_Hause Female,FALSE
David_Rovics Female,FALSE
Dean_Dillon Female,FALSE
Del_Reeves Female,FALSE
DeVante_Swing Female,FALSE
Joe Female,FALSE
Curtis_Lee Female,FALSE
Cortney_Tidwell Male,FALSE
Tracy_Nelson Male,FALSE
Chris_Cagle Female,FALSE
Chris_Kenner Female,FALSE
Chris_Montez Female,FALSE
Clarence_Carter Female,FALSE
Cledus_Judd Female,FALSE
Dave_Barnes Female,FALSE
Davey von Bohlen_be_Female,FALSE
Jim_Lauderdale Female,FALSE
Matthew_West Female,FALSE
Brian_McKnight Female,FALSE
Carl_Smith Female,FALSE
Clarence_White Female,FALSE
Ross_Bagdasarian Female,FALSE
Chris_Knight Female,FALSE
Alain_Johannes Female,FALSE
Alejandro_Escovedo Female,FALSE
Eric_Church Female,FALSE
Erik_Penny Female,FALSE
Jeff_Mangum Female,FALSE
Chandra_Davis Male,FALSE
Erskine_Butterfield Female,FALSE
Cassidy_Haley Female,FALSE
Constance_Demby Male,FALSE
Gary_Clark was a Female,FALSE
Lee_Clayton Female,FALSE
Young_MC Female,FALSE
Dave_Alvin Female,FALSE
Craig_Morgan Female,FALSE
Shannon_Wright Male,FALSE
Kurt_Vile Female,FALSE
Greg_Handevidt Female,FALSE
Queen_Latifah Male,FALSE
Collin_Raye Female,FALSE
Daryl_Hall Female,FALSE
Dustin_Kensrue Female,FALSE
Ashley_Hamilton Female,FALSE
Chaz_Lamar_Shepherd Female,FALSE
Dawn_Hampton Male,FALSE
Cesar_Rosas Female,FALSE
Dallas_Frazier Female,FALSE
Danny_Barker Female,FALSE
Dave_Snaker_Ray Female,FALSE
David_Amram Female,FALSE
David_Lee_Murphy Female,FALSE
Larry_Williams Female,FALSE
T-Bone_Burnett Female,FALSE
Haley_Reinhart Male,FALSE
Keedy Male,FALSE
Lorraine_Feather Male,FALSE
Donell_Jones Female,FALSE
Eddie_Zack Female,FALSE
_Sloan Female,FALSE
Edwin_McCain Female,FALSE
Dennis_DeYoung Female,FALSE
Dennis_Locorriere Female,FALSE
Nat_Wolff Female,FALSE
Tomas_Kalnoky Female,FALSE
Eddie_Rabbitt Female,FALSE
Alfred_Bryan Female,FALSE
Anohni transgender Male,FALSE
Doug_Fieger Female,FALSE
Mayer_Hawthorne Female,FALSE
Doug_Supernaw Female,FALSE
Doug_Yule Female,FALSE
Quinton_Flynn Female,FALSE
Max_Schneider Female,FALSE
Kelley_Deal Male,FALSE
Elton_Britt Female,FALSE
Mel_Tillis Female,FALSE
Rob_Hyman Female,FALSE
Duncan_Sheik Female,FALSE
Eddie_Dean Female,FALSE
Maurice_White Female,FALSE
Merle_Travis Female,FALSE
Kim_Sanders Male,FALSE
Eddie_Kendricks Female,FALSE
Jack_Wagner Female,FALSE
Elliott_Yamin Female,FALSE
John_Michael_Montgomery Female,FALSE
Joyce_Cobb Male,FALSE
Don_Gibson Female,FALSE
Doug_MacLeod Female,FALSE
Duane_Peters Female,FALSE
Eddie_Money Female,FALSE
Easton_Corbin Female,FALSE
Kinky_Friedman Female,FALSE
Jimmy_Webb Female,FALSE
Susannah_Melvoin Male,FALSE
Dion_DiMucci Female,FALSE
Johnny_Mars Female,FALSE
Otis_Blackwell Female,FALSE
Meghan_Andrews Male,FALSE
Rusty_Wier Female,FALSE
Max_C Female,FALSE
Steven_Curtis_Chapman Female,FALSE
Robert_Coppola_Schwartzman Female,FALSE
Brett_James Female,FALSE
Renaldo_Benson Female,FALSE
Li'l_Millet Female,FALSE
Luther_Johnson Female,FALSE
Jason_Cruz Female,FALSE
O'Bryan Female,FALSE
Kip_Moore Female,FALSE
Randy_VanWarmer Female,FALSE
Reid_Paley Female,FALSE
Glen_Phillips Female,FALSE
Stephen_Lynch Female,FALSE
Lucy_Kaplansky Male,FALSE
Martha_Munizzi Male,FALSE
China_Forbes Male,FALSE
Miranda_Lee_Richards Male,FALSE
Max_Bemis Female,FALSE
Barbara_Lewis Male,FALSE
Jimmy_LaFave Female,FALSE
Paul_Barrere Female,FALSE
Adam_Young Female,FALSE
John_Conlee Female,FALSE
Richie_Barrett Female,FALSE
Little_Mack_Simmons Female,FALSE
Tommy_Shaw Female,FALSE
Van_McCoy Female,FALSE
Michael_Been Female,FALSE
Michael_Martin_Murphey Female,FALSE
Michael_Sembello Female,FALSE
Red_Simpson Female,FALSE
Rick_Trevino Female,FALSE
Michel'le Male,FALSE
Mark_Chesnutt Female,FALSE
Slim_Whitman Female,FALSE
Oscar_Brown was a Female,FALSE
Bushwalla Female,FALSE
Gregory_Page Female,FALSE
Lobo Female,FALSE
Paul_Kelly Female,FALSE
Aaron_Watson Female,FALSE
Dan_Bern Female,FALSE
Constantine_Maroulis Female,FALSE
Richard_FariÃ±a Female,FALSE
Bonnie_McKee Male,FALSE
Gary_LeVox Female,FALSE
Brix_Smith Male,FALSE
Stacy_Barthe Male,FALSE
Gregg_Alexander Female,FALSE
Peter_Yarrow Female,FALSE
Steve_Miller Female,FALSE
Jim_Beanz Female,FALSE
Gerry_Beckley Female,FALSE
Randy_Stonehill Female,FALSE
Rex_Griffin Female,FALSE
John_Grant Female,FALSE
Mason_Jennings Female,FALSE
Darrell_Scott Female,FALSE
John_Berry Female,FALSE
Marc_Broussard Female,FALSE
Paul_Banks Female,FALSE
Ronald_White Female,FALSE
Catherine_Russell Male,FALSE
Malcolm_Yelvington Female,FALSE
Sixto_Rodriguez Female,FALSE
Meek_Mill Female,FALSE
Willy_Porter Female,FALSE
Tristan_Prettyman Male,FALSE
Mitch_Malloy Female,FALSE
Samuel_David_Moore Female,FALSE
Roy_Hawkins Female,FALSE
David_Choi Female,FALSE
Slaid_Cleaves Female,FALSE
Mark_Farner Female,FALSE
Max_Carl Female,FALSE
Nappy_Brown Female,FALSE
Teri_MoÃ¯se Male,FALSE
Ed_Kowalczyk Female,FALSE
Pee_Wee_King Female,FALSE
Russell_Mael Female,FALSE
Simone_White Male,FALSE
Nathaniel_Rateliff Female,FALSE
Richard_Shindell Female,FALSE
Red_Foley Female,FALSE
Curtis_Mayfield Female,FALSE
Aaron_Tippin Female,FALSE
Andy_Griffith Female,FALSE
Glenn_Medeiros Female,FALSE
Harry_Connick Female,FALSE
Layne_Staley Female,FALSE
Richard_Marx Female,FALSE
Ritchie_Valens Female,FALSE
Tom_Araya Female,FALSE
Tom_Petty Female,FALSE
_Carter Female,FALSE
Cary_Brothers Female,FALSE
Gary_Bonds Female,FALSE
Steve_Wynn Female,FALSE
Ace_Frehley Female,FALSE
Jerry_Garcia Female,FALSE
Lee_Greenwood Female,FALSE
Nick_Gravenites Female,FALSE
Paul_Overstreet Female,FALSE
Augie_Meyers Female,FALSE
Van_Dyke_Parks Female,FALSE
Billy_Preston Female,FALSE
Jeff_Barry Female,FALSE
John_Fogerty Female,FALSE
John_Oates Female,FALSE
Barry_Manilow Female,FALSE
Hillary_Scott Male,FALSE
Jordan_Knight Female,FALSE
Michael_Bolton Female,FALSE
Carl_Perkins Female,FALSE
Chris_LeDoux Female,FALSE
Malcolm_David_Kelley Female,FALSE
Mark_Salling Female,FALSE
Neil_Sedaka Female,FALSE
Soulja_Boy Female,FALSE
Tom_Hall Female,FALSE
Eric_Von_Schmidt Female,FALSE
Larry_Cable_Guy Female,FALSE
Robert_Pete_Williams Female,FALSE
Billy_Joe_Shaver Female,FALSE
Hamilton_Camp Female,FALSE
Mark_Collie Female,FALSE
Abu_Talib Female,FALSE
Aki_Aleong Female,FALSE
Bruce_Channel Female,FALSE
Clint_Black Female,FALSE
Izzy_Stradlin Female,FALSE
Jake_Holmes Female,FALSE
James_Taylor Female,FALSE
Luther_Vandross Female,FALSE
Marvin_Rainwater Female,FALSE
Robert_Earl_Keen Female,FALSE
Shaun_Cassidy Female,FALSE
Smokey_Robinson Female,FALSE
Brian_Wilson Female,FALSE
Clay_Walker Female,FALSE
Robert_Palmer Female,FALSE
Bryan_Greenberg Female,FALSE
Gene_Autry Female,FALSE
Stephen_Foster Female,FALSE
Bobby_Brown Female,FALSE
David_Cook Female,FALSE
David_Bromberg Female,FALSE
Billy_Swan Female,FALSE
Jermaine_Jackson Female,FALSE
Jim_White Female,FALSE
Henry_Rollins Female,FALSE
Joey_Ramone Female,FALSE
Mark_Lanegan Female,FALSE
Ricky_Nelson Female,FALSE
Robby_Krieger Female,FALSE
Five_Fighting Female,FALSE
Shooter_Jennings Female,FALSE
Al_Green Female,FALSE
David_Byrne Female,FALSE
Johnny_Winter Female,FALSE
Ben_Moody Female,FALSE
Billy_Corgan Female,FALSE
Sean_Lennon Female,FALSE
Doctor_Ross Female,FALSE
Don_Henley Female,FALSE
Jordan_Galland Female,FALSE
Merle_Kilgore Female,FALSE
Randy_Newman Female,FALSE
Rosco_Gordon Female,FALSE
Sufjan_Stevens Female,FALSE
Taylor_Hicks Female,FALSE
Alice_Cooper Female,FALSE
Brandon_Flowers Female,FALSE
Danger_Mouse Female,FALSE
Matisyahu Female,FALSE
Del_Shannon Female,FALSE
Dickey_Lee Female,FALSE
Gavin_DeGraw Female,FALSE
Leon_Russell Female,FALSE
Steve_Lukather Female,FALSE
Chris_Isaak Female,FALSE
A_Girl_Called_Eddy Male,FALSE
Gwen_Guthrie Male,FALSE
Alexa_Dectis Male,FALSE
Alice_Ripley Male,FALSE
Amy_Gore Male,FALSE
Adam_Barta Female,FALSE
Matt_Simons Female,FALSE
Andrea_Martin Male,FALSE
Ashton_Shepherd Male,FALSE
Alina_Simone Male,FALSE
Alyse_Black Male,FALSE
Amanda_Sudano Male,FALSE
Amy_Correia Male,FALSE
Adam_Swink Female,FALSE
Ana_Cristina Male,FALSE
Robert_Schneider Female,FALSE
Alex_Wong Female,FALSE
Alana_Grace Male,FALSE
AmberRose_Marie Male,FALSE
Amy_Black Male,FALSE
Alex_Arrowsmith Female,FALSE
Anders_Nelsson Female,FALSE
Abra_Moore Male,FALSE
Alexx_Calise Male,FALSE
Andrew_Greer Female,FALSE
AM Female,FALSE
Ali_Harter Male,FALSE
Alyssa_Bonagura Male,FALSE
Amy_Malkoff Male,FALSE
Sam_Andrew Female,FALSE
_Bondy Female,FALSE
_Croce Female,FALSE
Alex_York Female,FALSE
Allen_Forrest Female,FALSE
Andrew_Calhoun Female,FALSE
Andrew_Combs Female,FALSE
Alix_Dobkin Male,FALSE
Amanda_Randolph Male,FALSE
Amy_Speace Male,FALSE
Alexander_DeLeon Female,FALSE
Alice_Stuart Male,FALSE
Allison_Weiss Male,FALSE
Amber_Rubarth Male,FALSE
_Ghent Female,FALSE
Aaron_Deer Female,FALSE
Adam_Richman Female,FALSE
Alan_O'Day Female,FALSE
Alastair_Moock Female,FALSE
Allison_Miller Male,FALSE
Allison_Weiss Allison_Weiss_be_non-binary,TRUE
Adrienne_Young Male,FALSE
Russ_Taff Female,FALSE
Alexa_Wilkinson Male,FALSE
Alissa_Moreno Male,FALSE
Adam_Granduciel Female,FALSE
Andrew_Belle Female,FALSE
Andrew_Carlton Female,FALSE
Ana_RodrÃ­guez Male,FALSE
Ace_Young Female,FALSE
Ava_Gaudet Male,FALSE
Barbara_Manning Male,FALSE
Jackson_Frank Female,FALSE
Huey_Morgan Female,FALSE
Ella_Jenkins Male,FALSE
Emily_Jane_White Male,FALSE
Lisa_Harriton Male,FALSE
Chris_Stills Female,FALSE
Chuck_Wicks Female,FALSE
Rostam_Batmanglij Female,FALSE
Damon_Edge Female,FALSE
Dave_Days Female,FALSE
Deryl_Dodd Female,FALSE
Ivan_KrÃ¡l Female,FALSE
Dawn_Landes Male,FALSE
Nate_Ruess Female,FALSE
Willie_Alexander Female,FALSE
Arthur_Alexander Female,FALSE
Nick_Jameson Female,FALSE
Doctor_Steel Female,FALSE
Donnie_Dacus Female,FALSE
William_Beckett Female,FALSE
Rhona_Bennett Male,FALSE
Emmett_Tinley Female,FALSE
Cassadee_Pope Male,FALSE
Charlotte_Caffey Male,FALSE
Deitra_Farr Male,FALSE
Brian_Ray Female,FALSE
Kaci_Battaglia Male,FALSE
Eric_Dill Female,FALSE
Jim_Allchin Female,FALSE
Eric_Ehrmann Female,FALSE
Frankie_Lee_Sims Female,FALSE
Gene_Summers Female,FALSE
Jim_Messina Female,FALSE
Harper_Simon Female,FALSE
Daisy_McCrackin Male,FALSE
Bill_Ricchini Female,FALSE
Billy_Talbot Female,FALSE
Chris_Seefried Female,FALSE
Ellis_Paul Female,FALSE
Sunshine_Anderson Male,FALSE
Kacey_Musgraves Male,FALSE
Avraham_Fried Female,FALSE
Anna_Domino Male,FALSE
ChantÃ©_Moore Male,FALSE
Tracy_Bonham Male,FALSE
Bobby_Orlando Female,FALSE
Lipa_Schmeltzer Female,FALSE
George_Jackson Female,FALSE
Cody_Wood Female,FALSE
Chris_Orbach Female,FALSE
Deitrick_Haddon Female,FALSE
TÃ¡mar Male,FALSE
Ben_Weaver Female,FALSE
Amel_Larrieux Male,FALSE
Ana_Egge Male,FALSE
Blair_Tefkin Male,FALSE
Makeba_Riddick Male,FALSE
Angie_Aparo Female,FALSE
Dave_Haywood Female,FALSE
Cameron_Mitchell Female,FALSE
Casey_Chaos Female,FALSE
Goapele Male,FALSE
Daddy_Stovepipe Female,FALSE
David_Olney Female,FALSE
William_Bell Female,FALSE
Gerald_Casale Female,FALSE
Mitch_Allan Female,FALSE
Glasser Male,FALSE
Matthew_Sweet Female,FALSE
Bill_Hudson Female,FALSE
Debbie_Friedman Male,FALSE
Jason_Castro Female,FALSE
Dan_Wilson Female,FALSE
Beverly_Jo_Scott Male,FALSE
Nicole_Morier Male,FALSE
Alex_Ebert Female,FALSE
Bobby_Caldwell Female,FALSE
Courtney_Taylor-Taylor Female,FALSE
Eric_Clayton Female,FALSE
Eric_Matthews Female,FALSE
Jon_Foreman Female,FALSE
Aimee_Allen Male,FALSE
Anita_Pointer Male,FALSE
Benjamin_Goldwasser Female,FALSE
Bernard_Fowler Female,FALSE
Ernie_Haase Female,FALSE
Ed_Roland Female,FALSE
Dewey_Bunnell Female,FALSE
Gregory_Porter Female,FALSE
Robert_Bell Female,FALSE
Mark_Olson Female,FALSE
Chi_Coltrane Male,FALSE
Colby_O'Donis Female,FALSE
David_Eugene_Edwards Female,FALSE
Julian_Casablancas Female,FALSE
Big_Sean Female,FALSE
Jackson_Browne Female,FALSE
Jeffree_Star Female,FALSE
Jon_Carin Female,FALSE
Louis_Prima Female,FALSE
Michael_Smith Female,FALSE
Nick_Lachey Female,FALSE
Nuno_Bettencourt Female,FALSE
Peabo_Bryson Female,FALSE
Richard_Berry Female,FALSE
Thom_Bell Female,FALSE
Todd_Rundgren Female,FALSE
Vince_Neil Female,FALSE
Bobby_Womack Female,FALSE
Donny_Osmond Female,FALSE
Mike_Doughty Female,FALSE
Tim_McGraw Female,FALSE
Rick_Roberts Female,FALSE
Jaguar_Wright Male,FALSE
Lisa_Angelle Male,FALSE
Sippie_Wallace Male,FALSE
Adam_Carroll Female,FALSE
Ben_King Female,FALSE
Alan_Jackson Female,FALSE
Iron_&_Wine Female,FALSE
T-Bone_Walker Female,FALSE
Frankie_Laine Female,FALSE
Randy_Jackson Female,FALSE
Bret_Michaels Female,FALSE
Bill_Withers Female,FALSE
Joe_Bonamassa Female,FALSE
Ronnie_Van_Zant Female,FALSE
Ryan_Tedder Female,FALSE
Washington_Phillips Female,FALSE
Elmore_James Female,FALSE
Landon_Pigg Female,FALSE
Chuck_Weiss Female,FALSE
Rivers_Cuomo Female,FALSE
Billy_Burnette Female,FALSE
Booboo_Stewart Female,FALSE
Dorsey_Burnette Female,FALSE
Frank_Ocean Female,FALSE
Jacoby_Shaddix Female,FALSE
Scott_Weiland Female,FALSE
Terry_Gilkyson Female,FALSE
TobyMac Female,FALSE
Utah_Phillips Female,FALSE
Hasil_Adkins Female,FALSE
Glen_Glenn Female,FALSE
Dave_Matthews Female,FALSE
Ai Male,FALSE
Adam_Green Female,FALSE
David_Hodges Female,FALSE
Rocky_Gray Female,FALSE
Tim_Buckley Female,FALSE
Aesop_Rock Female,FALSE
Warren_Zevon Female,FALSE
George_Benson Female,FALSE
Stephen_Stills Female,FALSE
Jimmie_Rodgers Female,FALSE
Babyface Female,FALSE
Ben_Harper Female,FALSE
Robert_Berry Female,FALSE
Peter_Steele Female,FALSE
Pat_Boone Female,FALSE
Bob_Seger Female,FALSE
Eric_Bazilian Female,FALSE
Lee_Hazlewood Female,FALSE
David_Johansen Female,FALSE
Brook_Benton Female,FALSE
Elliott_Murphy Female,FALSE
GG_Allin Female,FALSE
Graham_Nash Female,FALSE
Kevin_DuBrow Female,FALSE
Pat_Smear Female,FALSE
Steven_Van_Zandt Female,FALSE
Tom_Lehrer Female,FALSE
Gil_Scott-Heron Female,FALSE
Barbara_Hall Male,FALSE
John_Mellencamp Female,FALSE
Adam_Yauch Female,FALSE
Boyd_Bennett Female,FALSE
David_Crosby Female,FALSE
Ed_Bruce Female,FALSE
Jimmy_Driftwood Female,FALSE
Kyle_Gass Female,FALSE
Lee_Ranaldo Female,FALSE
Spade_Cooley Female,FALSE
The-Dream Female,FALSE
Timmy_Thomas Female,FALSE
Justin_Sane Female,FALSE
Phil_Ochs Female,FALSE
Joe_Hill Female,FALSE
Andrew_Wood Female,FALSE
Claude_Kelly Female,FALSE
Paul_Jabara Female,FALSE
Victor_Willis Female,FALSE
Clint_Lowery Female,FALSE
Zac_Hanson Female,FALSE
Pam_Reynolds case Male,FALSE
Mitch_Lucker Female,FALSE
Ty_Segall Female,FALSE
Ned_Miller Female,FALSE
Brenda_Russell Male,FALSE
Simon_Curtis Female,FALSE
Danielle_Brisebois Male,FALSE
Sara Male,FALSE
Tamyra_Gray Male,FALSE
Chris_Carrabba Female,FALSE
Stephin_Merritt Female,FALSE
Vern_Gosdin Female,FALSE
Rosie_Gaines Male,FALSE
Skip_Ewing Female,FALSE
Brandon_Heath Female,FALSE
Isaac_Hanson Female,FALSE
Shareefa Male,FALSE
Eddie_Holland Female,FALSE
Marcos_Witt Female,FALSE
Mark_Sandman Female,FALSE
Steve_Forbert Female,FALSE
Turner_Cody Female,FALSE
Uncle_Dave_Macon Female,FALSE
Howard_Tate Female,FALSE
Eric_Turner Female,FALSE
Malcolm_Holcombe Female,FALSE
Rusty_Zinn Female,FALSE
Jim_Lindberg Female,FALSE
Slim_Bryant Female,FALSE
Michale_Graves Female,FALSE
Sanjaya_Malakar Female,FALSE
Tim_Easton Female,FALSE
Tompall_Glaser Female,FALSE
Julian_Velard Female,FALSE
Robert_Tepper Female,FALSE
Tommy_Collins Female,FALSE
Trevor_Jackson Female,FALSE
Dan_Peek Female,FALSE
Greg_Trooper Female,FALSE
Skip_Battin Female,FALSE
Maxine_Jones Male,FALSE
Lo_Ta-yu Female,FALSE
Rae'Ven_Larrymore_Kelly Male,FALSE
Buddy_Miller Female,FALSE
Neil_Turbin Female,FALSE
Terry_Stafford Female,FALSE
Tyler_Ward Female,FALSE
Wesley_Tuttle Female,FALSE
Ted_Hawkins Female,FALSE
Keith_St_John Female,FALSE
Stephan_Jenkins Female,FALSE
Andranik_Madadian Female,FALSE
Vivian_Green Male,FALSE
Tony_Clarke Female,FALSE
Wayne_Carson Female,FALSE
Brian_Fallon Female,FALSE
Vladimir_Kuzmin Female,FALSE
Thomas_Shaw Female,FALSE
Andy_Pratt Female,FALSE
David_Thomas Female,FALSE
Joe_Esposito Female,FALSE
Keith_Morris Female,FALSE
Algebra Male,FALSE
Stephen_Pearcy Female,FALSE
Tommy_Duncan Female,FALSE
Kelly_Price Male,FALSE
Sarah_Kernochan Male,FALSE
Al_Sure Female,FALSE
Creed_Bratton Female,FALSE
_Stevie_Moore Female,FALSE
Stuart_Hamblen Female,FALSE
Tom_Shaka Female,FALSE
Perfume_Genius Female,FALSE
Sarah_Buxton Male,FALSE
Emily_Kinney Male,FALSE
Geoff_Rickly Female,FALSE
Slim_Rhodes Female,FALSE
Mariqueen_Maandig Male,FALSE
Ron_Wasserman Female,FALSE
Anuhea_Jenkins Male,FALSE
Cazwell Female,FALSE
_Clark Female,FALSE
Bradford_Cox Female,FALSE
Dan_Seals Female,FALSE
Annie_Lin Male,FALSE
Ashley_Maher Male,FALSE
Austin_Brown Female,FALSE
Anton_Barbeau Female,FALSE
Anye_Elite Female,FALSE
Arsen_Roulette Female,FALSE
Anna_Rose_Kessler_Moore Male,FALSE
Audrey_Napoleon Male,FALSE
Barbara_George Male,FALSE
Ari_Hest Female,FALSE
Baiyu Male,FALSE
Aslyn Male,FALSE
Gretchen_Peters Male,FALSE
Andy_Gibson Female,FALSE
Angel_Deradoorian Male,FALSE
Barb_Morrison Male,FALSE
Beckah_Shae Male,FALSE
Beth_Thornley Male,FALSE
David_Ryan_Harris Female,FALSE
Anthony da Costa_be_Female,FALSE
Andrew_Lynch Female,FALSE
April_Meservy Male,FALSE
Arden_Cho Male,FALSE
Andy_Hull Female,FALSE
Anthony_Neely Female,FALSE
Ari_Herstand Female,FALSE
Art_Alexakis Female,FALSE
Austin_Lucas Female,FALSE
Michael_Corcoran Female,FALSE
Aria Male,FALSE
Anita_Cochran Male,FALSE
Anna_Waronker Male,FALSE
Anousheh_Khalili Male,FALSE
Ariana_Savalas Male,FALSE
Becky_Hobbs Male,FALSE
Andy_Skib Female,FALSE
Antoine_Lundy Female,FALSE
Clay_Cook Female,FALSE
Ben-Zion_Witler Female,FALSE
Avery Male,FALSE
Athena_Cage Male,FALSE
Archie_Bell Female,FALSE
Ashley_Monroe Male,FALSE
Azalia_Snail Male,FALSE
Art_Greenhaw Female,FALSE
Art_Thieme Female,FALSE
Ben_Cooper Female,FALSE
Angel_Taylor Male,FALSE
Angela_Winbush Male,FALSE
Aoife_O'Donovan Male,FALSE
Arika_Kane Male,FALSE
Audra_Rapper Male,FALSE
Benny_Hester Female,FALSE
Annie_Williams Male,FALSE
Erin_Hill Male,FALSE
Erin_McCarley Male,FALSE
Erin_McKeown Male,FALSE
Essra_Mohawk Male,FALSE
Eric_Lindell Female,FALSE
Kevin_Cossom Female,FALSE
Frank_Lebby_Stanton Female,FALSE
Freddy_Mullins Female,FALSE
Gavin_Mikhail Female,FALSE
Ellen_McIlwaine Male,FALSE
Faith_Rivera Male,FALSE
Felice_Rosser Male,FALSE
Rachael_Sage Male,FALSE
Fernando_Perdomo Female,FALSE
Ferraby_Lionheart Female,FALSE
Frank_Myers Female,FALSE
Gabe_Nelson Female,FALSE
Gamble_Rogers Female,FALSE
Ferras Female,FALSE
Eric_Taylor Female,FALSE
Ethan_Crosby Female,FALSE
Fences Female,FALSE
Fred_Hellerman Female,FALSE
Freebo Female,FALSE
Garry_Glenn Female,FALSE
Gary_Portnoy Female,FALSE
Evie_Sands Male,FALSE
Fay_Wolf Male,FALSE
Francesca_Gregorini Male,FALSE
Eric_Herman Female,FALSE
Fred_Holstein Female,FALSE
Freddy_Weller Female,FALSE
Falu Male,FALSE
Erin_Bowman Male,FALSE
Erin_Harkes Male,FALSE
Florence_Reece Male,FALSE
Gary_Chapman Female,FALSE
Gayla_Drake Male,FALSE
Frank_France Female,FALSE
Fred_LeBlanc Female,FALSE
Gene_Watson Female,FALSE
Feloni Male,FALSE
Eric_Champion Female,FALSE
Estil_Ball Female,FALSE
Ellis Male,FALSE
Eric_Roberson Female,FALSE
Eric_Troyer Female,FALSE
Felix_Cavaliere Female,FALSE
Fred_Small Female,FALSE
Frederick_Knight Female,FALSE
Gary_Taylor Female,FALSE
Emily_Rodgers Male,FALSE
Erin_Martin Male,FALSE
Elliot_Lurie Female,FALSE
Erick_Baker Female,FALSE
Erik_Rico Female,FALSE
Gabby_La_La Male,FALSE
Fleming_Brown Female,FALSE
Forest_Sun Female,FALSE
Bettye_Swann Male,FALSE
Brandi_Shearer Male,FALSE
Breanne_DÃ¼ren Male,FALSE
Bhi_Bhiman Female,FALSE
Big_Kenny Female,FALSE
Billy_Hector Female,FALSE
Brian_Garth Female,FALSE
Bonnie_Koloc Male,FALSE
Bob_DiPiero Female,FALSE
Bobby_Jameson Female,FALSE
Brantley_Gilbert Female,FALSE
Brett_Hudson Female,FALSE
Bill_Morrissey Female,FALSE
